total_packets,total_bytes,flow_duration_seconds,avg_packet_length,std_packet_length,forward_bytes,backward_bytes,forward_backward_ratio,avg_ttl,max_tcp_flag,min_tcp_flag,label,vpn_binary,service_type,app_type
-0.07811457296513123,-0.2085358981388401,-0.2564682858304527,-0.43573773950260786,-0.40866395641310493,0.46142712685328446,-0.22389461178162318,0.6879049624704471,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21447614453882183,-0.2970405304768517,-0.4596557125658691,-0.49108430086906485,0.24296711669822527,-0.22427592362326973,0.5599295240379208,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21885316820196624,-0.32073020161574195,-0.4347571688617871,-0.47099862848422863,0.05641699566693878,-0.22389461178162318,0.4251789083716095,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.2146637312672423,-0.3232501744275952,-0.46041101697839304,-0.4936267629699566,0.2356032961312008,-0.22427592362326973,0.5551313773790828,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21935339947775417,-0.3187372635764221,-0.43687732159869663,-0.4780171004276402,0.0367801408215402,-0.22389461178162318,0.41244067544560475,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21910328383986022,-0.295755557083423,-0.43581724523024196,-0.47452447396831154,0.04659856824423949,-0.22389461178162318,0.41880979190860806,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21960351511564816,-0.37663522444843833,-0.4379373979671515,-0.47553331826182454,0.04168935453288985,-0.22427592362326973,0.42878018202968643,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21935339947775417,-0.33053583809671633,-0.43687732159869663,-0.4720229430650269,0.05150778195558914,-0.22427592362326973,0.4351777109081366,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21453867344829533,-0.266948169576593,-0.45990748070337706,-0.4919338195267547,0.24051250984255046,-0.22427592362326973,0.5583301418183082,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21935339947775417,-0.3236702367958023,-0.43687732159869663,-0.46593946789589863,0.06623542308963806,-0.22465723546491628,0.4581185136787717,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21441361562934833,-0.27704210973264154,-0.459403944428361,-0.4902327583636655,0.2454217235539001,-0.22427592362326973,0.5615289062575335,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21422602890092787,-0.33536816092065713,-0.458648640015837,-0.49342048868189003,0.23805790298687562,-0.22389461178162318,0.5430075629371488,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.2140384421725074,-0.3169472319175402,-0.4578933356033129,-0.4908728363171588,0.2454217235539001,-0.22389461178162318,0.5477844002844002,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
6.073408048038961,6.161221581016288,2.0013679467763725,2.640253467620295,2.5709877199213538,4.469800122170269,6.1463010147657755,-2.4558575724364102,-0.41497920175187486,0.0,-2.82842712474619,Gmail-VPN,1,Email,Gmail
0.13585143124370674,-0.03570599235410899,-0.2880153108705895,0.002590587898843279,1.0897361384784525,-0.8346052929430217,-0.014681514664878308,-1.8406205556664796,-0.2807361511595223,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21691477200828801,-0.24274501082706823,-0.42654157700626255,-0.4425873587740551,0.13250980819285826,-0.22389461178162318,0.4745395609598759,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21447614453882183,-0.32972642026060617,-0.4596557125658691,-0.49108430086906485,0.24296711669822527,-0.22427592362326973,0.5599295240379208,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21954098620617465,-0.3489571684972232,-0.43767237887503774,-0.47465883841698475,0.04414396138856467,-0.22427592362326973,0.4303795642492991,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.2138508554440869,-0.25639884408205327,-0.457138031190789,-0.4883070019746439,0.2527855441209246,-0.22389461178162318,0.5525612376316525,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21960351511564816,-0.2956305217965652,-0.4379373979671515,-0.47553331826182454,0.04168935453288985,-0.22427592362326973,0.42878018202968643,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21416349999145437,-0.29444449285967095,-0.45839687187832906,-0.48680646122003146,0.25524015097659936,-0.22427592362326973,0.5679264351359836,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21441361562934833,0.25170181288541316,-0.459403944428361,-0.4902327583636655,0.2454217235539001,-0.22427592362326973,0.5615289062575335,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21422602890092787,-0.2902532016669076,-0.458648640015837,-0.48766604345718334,0.2527855441209246,-0.22427592362326973,0.5663270529163705,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21428855781040135,-0.20489634781839242,-0.45890040815334504,-0.4885236240954704,0.25033093726524974,-0.22427592362326973,0.5647276706967588,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21897822602091324,-0.3125720003709963,-0.43528720704601453,-0.47276568042991907,0.05150778195558914,-0.22389461178162318,0.42199435014010855,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21447614453882183,-0.3046019541526223,-0.4596557125658691,-0.49108430086906485,0.24296711669822527,-0.22427592362326973,0.5599295240379208,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21954098620617465,-0.3596370484927276,-0.43767237887503774,-0.47465883841698475,0.04414396138856467,-0.22427592362326973,0.4303795642492991,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21435108671987485,-0.35875266969411035,-0.459152176290853,-0.4893791975838166,0.2478763304095749,-0.22427592362326973,0.5631282884771461,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21910328383986022,-0.3684168135952544,-0.43581724523024196,-0.47452447396831154,0.04659856824423949,-0.22389461178162318,0.41880979190860806,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21954098620617465,-0.36456901821863386,-0.43767237887503774,-0.47465883841698475,0.04414396138856467,-0.22427592362326973,0.4303795642492991,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21453867344829533,-0.3246462345485932,-0.45990748070337706,-0.4919338195267547,0.24051250984255046,-0.22427592362326973,0.5583301418183082,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.2140384421725074,-0.3419198694629112,-0.4578933356033129,-0.4908728363171588,0.2454217235539001,-0.22389461178162318,0.5477844002844002,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21428855781040135,-0.3560753491055378,-0.45890040815334504,-0.4942656396381958,0.2356032961312008,-0.22389461178162318,0.5414152838213984,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21447614453882183,-0.29857085802466793,-0.4596557125658691,-0.49108430086906485,0.24296711669822527,-0.22427592362326973,0.5599295240379208,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21966604402512163,-0.29818872770977717,-0.43820241705926516,-0.47038527577147665,0.05396238881126396,-0.22465723546491628,0.4500857687744438,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21447614453882183,-0.35507526750937146,-0.4596557125658691,-0.49108430086906485,0.24296711669822527,-0.22427592362326973,0.5599295240379208,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21441361562934833,-0.34706056583140504,-0.459403944428361,-0.4902327583636655,0.2454217235539001,-0.22427592362326973,0.5615289062575335,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.2140384421725074,-0.314043021454501,-0.4578933356033129,-0.4908728363171588,0.2454217235539001,-0.22389461178162318,0.5477844002844002,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.2192283416588072,-0.3496100413513932,-0.4363472834144694,-0.4762749627819769,0.04168935453288985,-0.22389461178162318,0.4156252336771067,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
4.629137519629304,4.615882112288414,1.305642609739053,2.4693588507273554,2.612660555113585,2.9233978030951313,4.615715282396492,-2.4492861959976664,-0.4623039770043272,0.0,-2.82842712474619,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21972857293459513,-0.3382983618646725,-0.43846743615137884,-0.4712682965608421,0.05150778195558914,-0.22465723546491628,0.4484792197935787,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.2192908705682807,-0.33623849081063795,-0.43661230250658306,-0.47114017862495516,0.05396238881126396,-0.22427592362326973,0.43677709312774926,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.13160607401734073,-0.21954098620617465,-0.307663913789771,-0.43767237887503774,-0.47465883841698475,0.04414396138856467,-0.22427592362326973,0.4303795642492991,-0.2633764526516342,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.07811457296513123,-0.21435108671987485,-0.36997252952796245,-0.459152176290853,-0.4893791975838166,0.2478763304095749,-0.22427592362326973,0.5631282884771461,-0.2436862740700847,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
-0.3455720782261787,-0.2858216302480759,-0.6735821895123458,-0.5674963981318014,-0.5306691012558873,-1.4801668959854999,-0.2521752400370762,0.3919343700122974,-0.2575423256645085,0.0,0.3535533905932739,Gmail-VPN,1,Email,Gmail
