total_packets,total_bytes,flow_duration_seconds,avg_packet_length,std_packet_length,forward_bytes,backward_bytes,forward_backward_ratio,avg_ttl,max_tcp_flag,min_tcp_flag,label,vpn_binary,service_type,app_type
-0.22565413570191403,-0.15725187122378967,-0.31935502769134244,-0.3174073140906283,-0.21029978825551476,-0.13386131425036196,-0.12573792445101836,0.47652408579258504,-0.21826537242644883,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.1571292759653587,-0.31864924353577573,-0.3471950626477225,-0.24917148591073227,-0.13337652462579494,-0.1257484284645776,0.5866756529668449,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.15711584086854435,-0.32044529287071194,-0.34518808668110984,-0.24675077719036312,-0.1333642514707426,-0.12573792445101836,0.5761012489780052,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.15712591719115512,-0.32005072701583637,-0.3466933186560693,-0.24595910407340504,-0.1333642514707426,-0.1257484284645776,0.5891453328458174,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.15713599351376586,-0.3199653473233641,-0.3481985506310289,-0.2451582577544677,-0.1333642514707426,-0.1257589324781368,0.6023064915127426,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.15712591719115512,-0.31965007164249437,-0.3466933186560693,-0.24595910407340504,-0.1333642514707426,-0.1257484284645776,0.5891453328458174,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.15712591719115512,-0.3173860925824163,-0.3466933186560693,-0.24595910407340504,-0.1333642514707426,-0.1257484284645776,0.5891453328458174,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.12057958860633002,-0.14038746594757384,-0.1091478547629558,-0.46201081273769284,-0.018771375993340444,-0.11974104936265688,-0.1121859962906972,-1.5052824466502317,-0.3568027871898659,0.0,-2.469817807045694,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.15711584086854435,-0.3205941033231095,-0.34518808668110984,-0.24675077719036312,-0.1333642514707426,-0.12573792445101836,0.5761012489780052,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.15712591719115512,-0.31973687429152786,-0.3466933186560693,-0.24595910407340504,-0.1333642514707426,-0.1257484284645776,0.5891453328458174,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.017121573004524212,-0.1356885408367541,0.1683649106433057,-0.7206349792461335,-1.367119450547609,-0.09984626502283077,-0.11296329329407952,-0.8403838475691875,-0.338552646279561,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22565413570191403,-0.15726194754640044,-0.3180933617621164,-0.3189917688011119,-0.2094061692702003,-0.13386131425036196,-0.1257484284645776,0.4891232977474321,-0.21826537242644883,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22565413570191403,-0.15725187122378967,-0.3176161196023549,-0.3174073140906283,-0.21029978825551476,-0.13386131425036196,-0.12573792445101836,0.47652408579258504,-0.21826537242644883,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.15710576454593358,-0.3197233090788174,-0.34368285470615023,-0.24753326434458284,-0.1333642514707426,-0.12572742043745913,0.5631726846721216,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22565413570191403,-0.1572417949011789,-0.3209577848138494,-0.3158228593801445,-0.21118424109116218,-0.13386131425036196,-0.12572742043745913,0.46403645357460754,-0.21826537242644883,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
0.09441910006617267,-0.1247960360945179,0.5335197246298122,-0.7483497888037632,-1.46184399392584,-0.08338182752013076,-0.10630549936646017,-0.942180677949237,-0.35339928308865,0.0,-2.469817807045694,Gmail-VPN,1,Email,Gmail
-0.22565413570191403,-0.15726194754640044,-0.31836668895941717,-0.3189917688011119,-0.2094061692702003,-0.13386131425036196,-0.1257484284645776,0.4891232977474321,-0.21826537242644883,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22565413570191403,-0.15725187122378967,-0.32239361464929167,-0.3174073140906283,-0.21029978825551476,-0.13386131425036196,-0.12573792445101836,0.47652408579258504,-0.21826537242644883,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22565413570191403,-0.15726194754640044,-0.3194037967114496,-0.3189917688011119,-0.2094061692702003,-0.13386131425036196,-0.1257484284645776,0.4891232977474321,-0.21826537242644883,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22565413570191403,-0.15725187122378967,-0.3203222818391328,-0.3174073140906283,-0.21029978825551476,-0.13386131425036196,-0.12573792445101836,0.47652408579258504,-0.21826537242644883,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.15711584086854435,-0.3194380051388931,-0.34518808668110984,-0.24675077719036312,-0.1333642514707426,-0.12573792445101836,0.5761012489780052,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22565413570191403,-0.1572720238690112,-0.31979737868036684,-0.32057622351159537,-0.20850339820646563,-0.13386131425036196,-0.1257589324781368,0.501835591634559,-0.21826537242644883,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.0882489587307657,-0.14032364923770566,-0.042358303573825064,-0.6173745532300459,-0.9752264158373497,-0.1129478580411925,-0.11405746137316501,-1.164676695751843,-0.3572085896019344,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.15712591719115512,-0.3177267125219087,-0.3466933186560693,-0.24595910407340504,-0.1333642514707426,-0.1257484284645776,0.5891453328458174,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.22403760420813582,-0.15711584086854435,-0.3196333019040225,-0.34518808668110984,-0.24675077719036312,-0.1333642514707426,-0.12573792445101836,0.5761012489780052,-0.20092525892294813,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
-0.21757147823302295,-0.15691431441632905,-0.31353763874802404,-0.47580877250815545,-1.0117590484421028,-0.13700324194375832,-0.12448969750639764,-0.9104030884112568,-0.31459933633478543,0.0,0.4048881650894574,Gmail-VPN,1,Email,Gmail
